bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
1982;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1983;1;9.01;1.9;0;0;1;1.035;0;110;4;1.12;0.95
1984;1;0.55;0;0;0;1;1.035;0;110;4;1.12;0.95
1985;1;8.24;2.1;0;0;1;1.035;0;110;4;1.12;0.95
1986;1;24.17;5.9;0;0;1;1.035;0;110;4;1.12;0.95
1987;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
1988;1;14.29;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1989;1;17.37;2.6;0;0;1;1.035;0;110;4;1.12;0.95
1990;1;6.16;0.6;0;0;1;1.035;0;110;4;1.12;0.95
1991;1;2.64;1;0;0;1;1.035;0;110;4;1.12;0.95
1992;1;16.82;2.8;0;0;1;1.035;0;110;4;1.12;0.95
1993;2;13.63;4.5;0;0;1;1.035;0;110;4;1.12;0.95
1994;1;11.21;4.3;0;0;1;1.035;0;110;4;1.12;0.95
1995;2;26.49;8.5;0;0;1;1.035;0;110;4;1.12;0.95
1996;2;12.53;3;0;0;1;1.035;0;110;4;1.12;0.95
1997;1;5.61;2;0;0;1;1.035;0;110;4;1.12;0.95
1998;2;8.57;1.7;0;0;1;1.035;0;110;4;1.12;0.95
1999;1;20.44;4.5;0;0;1;1.035;0;110;4;1.12;0.95
2000;1;9.89;1.6;0;0;1;1.035;0;110;4;1.12;0.95
2001;1;18.68;1.5;0;0;1;1.035;0;110;4;1.12;0.95
2002;1;13.41;3.2;0;0;1;1.035;0;110;4;1.12;0.95
2003;1;7.69;3;0;0;1;1.035;0;110;4;1.12;0.95
2004;1;8.79;3;0;0;1;1.035;0;110;4;1.12;0.95
2005;1;1.65;1;0;0;1;1.035;0;110;4;1.12;0.95
2006;1;26.38;10;0;0;1;1.035;0;110;4;1.12;0.95
2007;1;7.69;2;0;0;1;1.035;0;110;4;1.12;0.95
2008;1;19.78;10;0;0;1;1.035;0;110;4;1.12;0.95
2009;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2010;2;18.68;13;0;0;1;1.035;0;110;4;1.12;0.95
2011;1;24.95;20.7;0;0;1;1.035;0;110;4;1.12;0.95
2012;1;28.57;10;0;0;1;1.035;0;110;4;1.12;0.95
2013;1;9.23;1.5;0;0;1;1.035;0;110;4;1.12;0.95
2014;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2015;1;21.65;6.2;0;0;1;1.035;0;110;4;1.12;0.95
2016;1;3.3;2;0;0;1;1.035;0;110;4;1.12;0.95
2017;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2018;1;24.4;3.9;0;0;1;1.035;0;110;4;1.12;0.95
2019;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2020;1;3.3;1;0;0;1;1.035;0;110;4;1.12;0.95
2021;2;12.86;2.7;0;0;1;1.035;0;110;4;1.12;0.95
2022;2;11.87;3;0;0;1;1.035;0;110;4;1.12;0.95
2023;1;2.2;1.5;0;0;1;1.035;0;110;4;1.12;0.95
2024;1;3.19;1.2;0;0;1;1.035;0;110;4;1.12;0.95
2025;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2026;2;9.89;8;0;0;1;1.035;0;110;4;1.12;0.95
2027;2;28.57;2;0;0;1;1.035;0;110;4;1.12;0.95
2028;1;16.71;4.5;0;0;1;1.035;0;110;4;1.12;0.95
2029;1;4.95;0.8;0;0;1;1.035;0;110;4;1.12;0.95
2030;1;3.85;0.5;0;0;1;1.035;0;110;4;1.12;0.95
2031;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2032;1;16.92;3.5;0;0;1;1.035;0;110;4;1.12;0.95
2033;2;18.25;1.6;0;0;1;1.035;0;110;4;1.12;0.95
2034;2;11.65;2.7;0;0;1;1.035;0;110;4;1.12;0.95
2035;1;7.69;1;0;0;1;1.035;0;110;4;1.12;0.95
2036;2;8.13;0.5;0;0;1;1.035;0;110;4;1.12;0.95
2037;1;6.16;0;0;0;1;1.035;0;110;4;1.12;0.95
2038;1;14.4;3.5;0;0;1;1.035;0;110;4;1.12;0.95
2039;1;10.88;1;0;0;1;1.035;0;110;4;1.12;0.95
2040;1;14.4;2.3;0;0;1;1.035;0;110;4;1.12;0.95
2041;1;8.67;1.5;0;0;1;1.035;0;110;4;1.12;0.95
2042;1;7.25;1.5;0;0;1;1.035;0;110;4;1.12;0.95
2043;1;23.19;10.4;0;0;1;1.035;0;110;4;1.12;0.95
2044;1;12.19;1.7;0;0;1;1.035;0;110;4;1.12;0.95
2045;1;8.46;1.3;0;0;1;1.035;0;110;4;1.12;0.95
2046;2;12.53;4.1;0;0;1;1.035;0;110;4;1.12;0.95
2047;1;21.53;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2048;1;16.92;6.7;0;0;1;1.035;0;110;4;1.12;0.95
2049;1;6.81;1.4;0;0;1;1.035;0;110;4;1.12;0.95
2050;1;14.73;2.2;0;0;1;1.035;0;110;4;1.12;0.95
2051;1;19.68;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2052;1;12.97;2.8;0;0;1;1.035;0;110;4;1.12;0.95
2053;1;14.73;3.9;0;0;1;1.035;0;110;4;1.12;0.95
2054;1;11.65;3.2;0;0;1;1.035;0;110;4;1.12;0.95
2055;1;16.49;2;0;0;1;1.035;0;110;4;1.12;0.95
2056;1;9.89;1.4;0;0;1;1.035;0;110;4;1.12;0.95
2057;1;17.47;4.2;0;0;1;1.035;0;110;4;1.12;0.95
2058;1;15.71;3.2;0;0;1;1.035;0;110;4;1.12;0.95
2059;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2060;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2061;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2062;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2063;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2064;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2065;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2066;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2067;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2068;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2069;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2070;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2071;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2072;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2073;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2074;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2075;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2076;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2077;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2078;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2079;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2080;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2081;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2082;1;7.79;1.4;0;0;1;1.035;0;110;4;1.12;0.95
2083;1;4.29;-1;0;0;1;1.035;0;110;4;1.12;0.95
2084;1;1.98;0.5;0;0;1;1.035;0;110;4;1.12;0.95
2085;2;16.82;4.1;0;0;1;1.035;0;110;4;1.12;0.95
2086;1;9.23;3.4;0;0;1;1.035;0;110;4;1.12;0.95
2087;1;39.78;13.4;0;0;1;1.035;0;110;4;1.12;0.95
2088;2;12.09;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2089;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2090;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2091;1;14.29;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2092;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2093;1;11.87;3;0;0;1;1.035;0;110;4;1.12;0.95
2094;1;9.67;3.4;0;0;1;1.035;0;110;4;1.12;0.95
2095;1;23.07;5.3;0;0;1;1.035;0;110;4;1.12;0.95
2096;1;43.29;15.8;0;0;1;1.035;0;110;4;1.12;0.95
2097;1;9.01;1.8;0;0;1;1.035;0;110;4;1.12;0.95
2098;1;17.92;5.7;0;0;1;1.035;0;110;4;1.12;0.95
2099;2;24.17;6.3;0;0;1;1.035;0;110;4;1.12;0.95
2100;1;16.49;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2101;1;5.5;1.9;0;0;1;1.035;0;110;4;1.12;0.95
2102;1;5.5;1.7;0;0;1;1.035;0;110;4;1.12;0.95
2103;1;7.69;1;0;0;1;1.035;0;110;4;1.12;0.95
2104;1;18.35;4.4;0;0;1;1.035;0;110;4;1.12;0.95
2105;1;5.39;1.5;0;0;1;1.035;0;110;4;1.12;0.95
2106;2;12.64;3.6;0;0;1;1.035;0;110;4;1.12;0.95
2107;2;12.64;1.4;0;0;1;1.035;0;110;4;1.12;0.95
2108;2;9.34;2.6;0;0;1;1.035;0;110;4;1.12;0.95
2109;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2110;1;12.64;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2111;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2112;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2113;1;0;0;0;0;1;1.035;0;110;4;1.12;0.95
2114;1;14.29;2.5;0;0;1;1.035;0;110;4;1.12;0.95
2115;2;9.45;3.7;0;0;1;1.035;0;110;4;1.12;0.95
2116;1;13.59;3.8;0;0;1;1.035;0;110;5;1.12;0.95
2117;1;11.49;2;0;0;1;1.035;0;110;5;1.12;0.95
2118;1;19.99;5;0;0;1;1.035;0;110;5;1.12;0.95
2119;2;19.99;19;0;0;1;1.035;0;110;5;1.12;0.95
2120;1;10.49;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2121;2;10.69;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2122;1;8.99;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2123;1;8.29;3;0;0;1;1.035;0;110;5;1.12;0.95
2124;1;14.79;3.2;0;0;1;1.035;0;110;5;1.12;0.95
2125;1;9.79;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2126;1;22.98;6.5;0;0;1;1.035;0;110;5;1.12;0.95
2127;2;9.99;3;0;0;1;1.035;0;110;5;1.12;0.95
2128;1;5.5;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2129;1;8.99;2.9;0;0;1;1.035;0;110;5;1.12;0.95
2130;1;5;1.7;0;0;1;1.035;0;110;5;1.12;0.95
2131;1;21.98;8;0;0;1;1.035;0;110;5;1.12;0.95
2132;1;13.99;5.5;0;0;1;1.035;0;110;5;1.12;0.95
2133;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2134;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2135;1;14.99;0.6;0;0;1;1.035;0;110;5;1.12;0.95
2136;1;5.3;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2137;1;10.99;4.1;0;0;1;1.035;0;110;5;1.12;0.95
2138;2;14.79;4.5;0;0;1;1.035;0;110;5;1.12;0.95
2139;2;11.69;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2140;2;14.49;3.4;0;0;1;1.035;0;110;5;1.12;0.95
2141;1;24.98;14;0;0;1;1.035;0;110;5;1.12;0.95
2142;1;10.49;3;0;0;1;1.035;0;110;5;1.12;0.95
2143;1;15.19;3.9;0;0;1;1.035;0;110;5;1.12;0.95
2144;1;8.49;2.2;0;0;1;1.035;0;110;5;1.12;0.95
2145;1;6.5;1.1;0;0;1;1.035;0;110;5;1.12;0.95
2146;1;14.99;2.8;0;0;1;1.035;0;110;5;1.12;0.95
2147;1;16.49;4.2;0;0;1;1.035;0;110;5;1.12;0.95
2148;1;4.5;0.6;0;0;1;1.035;0;110;5;1.12;0.95
2149;1;3.5;0.3;0;0;1;1.035;0;110;5;1.12;0.95
2150;1;5;1;0;0;1;1.035;0;110;5;1.12;0.95
2151;1;1;0.2;0;0;1;1.035;0;110;5;1.12;0.95
2152;1;7.99;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2153;2;0;0.6;0;0;1;1.035;0;110;5;1.12;0.95
2154;1;0.9;0.2;0;0;1;1.035;0;110;5;1.12;0.95
2155;1;5.1;1;0;0;1;1.035;0;110;5;1.12;0.95
2156;1;11.59;0;0;0;1;1.035;0;110;5;1.12;0.95
2157;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2158;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2159;2;29.98;8;0;0;1;1.035;0;110;5;1.12;0.95
2160;1;17.99;6;0;0;1;1.035;0;110;5;1.12;0.95
2161;1;12.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2162;1;14.99;5.5;0;0;1;1.035;0;110;5;1.12;0.95
2163;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2164;2;-2;0.2;0;0;1;1.035;0;110;5;1.12;0.95
2165;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2166;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2167;2;19.09;4.5;0;0;1;1.035;0;110;5;1.12;0.95
2168;2;18.99;4;0;0;1;1.035;0;110;5;1.12;0.95
2169;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2170;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2171;2;18.49;3.6;0;0;1;1.035;0;110;5;1.12;0.95
2172;1;10.49;3;0;0;1;1.035;0;110;5;1.12;0.95
2173;1;7.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2174;1;6.5;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2175;1;15.39;3.2;0;0;1;1.035;0;110;5;1.12;0.95
2176;1;9.99;3.5;0;0;1;1.035;0;110;5;1.12;0.95
2177;1;8.79;2.7;0;0;1;1.035;0;110;5;1.12;0.95
2178;1;6.1;0;0;0;1;1.035;0;110;5;1.12;0.95
2179;1;17.09;3.7;0;0;1;1.035;0;110;5;1.12;0.95
2180;1;16.29;3.6;0;0;1;1.035;0;110;5;1.12;0.95
2181;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2182;1;2;2;0;0;1;1.035;0;110;5;1.12;0.95
2183;1;3.5;1;0;0;1;1.035;0;110;5;1.12;0.95
2184;1;3.9;0.3;0;0;1;1.035;0;110;5;1.12;0.95
2185;1;15.49;3.5;0;0;1;1.035;0;110;5;1.12;0.95
2186;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2187;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2188;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2189;1;2;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2190;1;8.19;1.8;0;0;1;1.035;0;110;5;1.12;0.95
2191;1;22.98;4;0;0;1;1.035;0;110;5;1.12;0.95
2192;1;19.99;7;0;0;1;1.035;0;110;5;1.12;0.95
2193;1;9.69;4.2;0;0;1;1.035;0;110;5;1.12;0.95
2194;2;23.98;10;0;0;1;1.035;0;110;5;1.12;0.95
2195;1;7.49;2.5;0;0;1;1.035;0;110;5;1.12;0.95
2196;1;5;1.6;0;0;1;1.035;0;110;5;1.12;0.95
2197;2;24.58;19;0;0;1;1.035;0;110;5;1.12;0.95
2198;1;6;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2199;1;7.99;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2200;1;10.49;4.3;0;0;1;1.035;0;110;5;1.12;0.95
2201;1;1.5;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2202;1;2.9;0.8;0;0;1;1.035;0;110;5;1.12;0.95
2203;1;26.08;4.6;0;0;1;1.035;0;110;5;1.12;0.95
2204;2;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2205;1;17.49;4.4;0;0;1;1.035;0;110;5;1.12;0.95
2206;1;12.99;3;0;0;1;1.035;0;110;5;1.12;0.95
2207;1;13.89;0;0;0;1;1.035;0;110;5;1.12;0.95
2208;1;16.99;3.7;0;0;1;1.035;0;110;5;1.12;0.95
2209;1;11.29;0;0;0;1;1.035;0;110;5;1.12;0.95
2210;1;10.69;3.5;0;0;1;1.035;0;110;5;1.12;0.95
2211;1;16.49;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2212;1;7.99;2.6;0;0;1;1.035;0;110;5;1.12;0.95
2213;2;15.69;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2214;1;13.19;2.5;0;0;1;1.035;0;110;5;1.12;0.95
2215;1;6;2;0;0;1;1.035;0;110;5;1.12;0.95
2216;1;6;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2217;2;16.99;3.7;0;0;1;1.035;0;110;5;1.12;0.95
2218;2;17.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2219;1;6;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2220;1;14.99;3.5;0;0;1;1.035;0;110;5;1.12;0.95
2221;2;94.9;25;0;0;1;1.035;0;110;5;1.12;0.95
2222;1;7.69;2.9;0;0;1;1.035;0;110;5;1.12;0.95
2223;1;11.99;3.5;0;0;1;1.035;0;110;5;1.12;0.95
2224;1;15.39;3.6;0;0;1;1.035;0;110;5;1.12;0.95
2225;2;8.69;3.9;0;0;1;1.035;0;110;5;1.12;0.95
2226;1;12.59;4.2;0;0;1;1.035;0;110;5;1.12;0.95
2227;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2228;1;9.99;3;0;0;1;1.035;0;110;5;1.12;0.95
2229;1;13.99;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2230;1;10.99;1;0;0;1;1.035;0;110;5;1.12;0.95
2231;1;3;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2232;1;17.39;6.2;0;0;1;1.035;0;110;5;1.12;0.95
2233;1;13.99;3.8;0;0;1;1.035;0;110;5;1.12;0.95
2234;2;16.99;9.5;0;0;1;1.035;0;110;5;1.12;0.95
2235;1;10.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2236;1;16.39;4.3;0;0;1;1.035;0;110;5;1.12;0.95
2237;2;19.49;18;0;0;1;1.035;0;110;5;1.12;0.95
2238;1;13.99;3;0;0;1;1.035;0;110;5;1.12;0.95
2239;1;11.99;1;0;0;1;1.035;0;110;5;1.12;0.95
2240;1;12.99;4;0;0;1;1.035;0;110;5;1.12;0.95
2241;1;15.99;3.2;0;0;1;1.035;0;110;5;1.12;0.95
2242;1;5;2;0;0;1;1.035;0;110;5;1.12;0.95
2243;1;1.9;0.1;0;0;1;1.035;0;110;5;1.12;0.95
2244;1;11.49;3.5;0;0;1;1.035;0;110;5;1.12;0.95
2245;1;14.49;4;0;0;1;1.035;0;110;5;1.12;0.95
2246;1;13.99;2.5;0;0;1;1.035;0;110;5;1.12;0.95
2247;1;17.99;4.8;0;0;1;1.035;0;110;5;1.12;0.95
2248;2;13.49;4;0;0;1;1.035;0;110;5;1.12;0.95
2249;1;11.49;1;0;0;1;1.035;0;110;5;1.12;0.95
2250;1;15.69;5.4;0;0;1;1.035;0;110;5;1.12;0.95
2251;1;11.99;3;0;0;1;1.035;0;110;5;1.12;0.95
2252;1;3.5;1;0;0;1;1.035;0;110;5;1.12;0.95
2253;1;7.99;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2254;1;4;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2255;1;10.99;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2256;1;23.98;4.4;0;0;1;1.035;0;110;5;1.12;0.95
2257;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2258;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2259;1;9.99;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2260;1;16.99;3;0;0;1;1.035;0;110;5;1.12;0.95
2261;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2262;1;8.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2263;1;19.49;4;0;0;1;1.035;0;110;5;1.12;0.95
2264;1;22.98;5.5;0;0;1;1.035;0;110;5;1.12;0.95
2265;1;8.69;1.4;0;0;1;1.035;0;110;5;1.12;0.95
2266;1;8.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2267;1;24.48;3;0;0;1;1.035;0;110;5;1.12;0.95
2268;2;2.5;0.4;0;0;1;1.035;0;110;5;1.12;0.95
2269;1;17.99;5;0;0;1;1.035;0;110;5;1.12;0.95
2270;1;6.99;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2271;2;15.99;4;0;0;1;1.035;0;110;5;1.12;0.95
2272;2;22.98;8;0;0;1;1.035;0;110;5;1.12;0.95
2273;2;13.29;4;0;0;1;1.035;0;110;5;1.12;0.95
2274;1;6;2.5;0;0;1;1.035;0;110;5;1.12;0.95
2275;1;20.98;4.3;0;0;1;1.035;0;110;5;1.12;0.95
2276;1;0.1;0.1;0;0;1;1.035;0;110;5;1.12;0.95
2277;1;4;0.3;0;0;1;1.035;0;110;5;1.12;0.95
2278;2;12.79;4.1;0;0;1;1.035;0;110;5;1.12;0.95
2279;1;11.99;4;0;0;1;1.035;0;110;5;1.12;0.95
2280;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2281;1;2.1;0.2;0;0;1;1.035;0;110;5;1.12;0.95
2282;1;5;0.9;0;0;1;1.035;0;110;5;1.12;0.95
2283;1;12.99;3.3;0;0;1;1.035;0;110;5;1.12;0.95
2284;1;3;1;0;0;1;1.035;0;110;5;1.12;0.95
2285;1;7.09;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2286;1;7.09;1.6;0;0;1;1.035;0;110;5;1.12;0.95
2287;1;14.29;3.3;0;0;1;1.035;0;110;5;1.12;0.95
2288;1;11.59;4.1;0;0;1;1.035;0;110;5;1.12;0.95
2289;1;5.5;2;0;0;1;1.035;0;110;5;1.12;0.95
2290;2;6;2;0;0;1;1.035;0;110;5;1.12;0.95
2291;1;2.7;1;0;0;1;1.035;0;110;5;1.12;0.95
2292;1;6.5;2;0;0;1;1.035;0;110;5;1.12;0.95
2293;2;16.69;3.4;0;0;1;1.035;0;110;5;1.12;0.95
2294;2;7.99;2.8;0;0;1;1.035;0;110;5;1.12;0.95
2295;1;12.09;3.8;0;0;1;1.035;0;110;5;1.12;0.95
2296;2;5;2.2;0;0;1;1.035;0;110;5;1.12;0.95
2297;1;5;1.1;0;0;1;1.035;0;110;5;1.12;0.95
2298;2;16.99;4;0;0;1;1.035;0;110;5;1.12;0.95
2299;1;20.98;4.1;0;0;1;1.035;0;110;5;1.12;0.95
2300;1;23.98;4.7;0;0;1;1.035;0;110;5;1.12;0.95
2301;1;6;1.5;0;0;1;1.035;0;110;5;1.12;0.95
2302;1;1;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2303;1;23.58;6.8;0;0;1;1.035;0;110;5;1.12;0.95
2304;1;11.59;3.2;0;0;1;1.035;0;110;5;1.12;0.95
2305;1;3.5;1.3;0;0;1;1.035;0;110;5;1.12;0.95
2306;1;23.98;7;0;0;1;1.035;0;110;5;1.12;0.95
2307;2;11.79;3.4;0;0;1;1.035;0;110;5;1.12;0.95
2308;1;18.89;4.1;0;0;1;1.035;0;110;5;1.12;0.95
2309;1;8.29;3.2;0;0;1;1.035;0;110;5;1.12;0.95
2310;1;21.98;9;0;0;1;1.035;0;110;5;1.12;0.95
2311;1;8.49;2;0;0;1;1.035;0;110;5;1.12;0.95
2312;1;26.98;3.6;0;0;1;1.035;0;110;5;1.12;0.95
2313;1;15.89;3.6;0;0;1;1.035;0;110;5;1.12;0.95
2314;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2315;1;13.19;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2316;1;9.49;3;0;0;1;1.035;0;110;5;1.12;0.95
2317;1;21.98;2;0;0;1;1.035;0;110;5;1.12;0.95
2318;1;5.7;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2319;1;3.5;0;0;0;1;1.035;0;110;5;1.12;0.95
2320;1;8.99;2.3;0;0;1;1.035;0;110;5;1.12;0.95
2321;1;8.99;0.4;0;0;1;1.035;0;110;5;1.12;0.95
2322;1;8.99;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2323;2;24.98;3;0;0;1;1.035;0;110;5;1.12;0.95
2324;1;8.49;4.3;0;0;1;1.035;0;110;5;1.12;0.95
2325;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2326;1;24.68;5;0;0;1;1.035;0;110;5;1.12;0.95
2327;1;0.5;0.2;0;0;1;1.035;0;110;5;1.12;0.95
2328;2;29.98;4.8;0;0;1;1.035;0;110;5;1.12;0.95
2329;1;11.99;2;0;0;1;1.035;0;110;5;1.12;0.95
2330;2;0.4;0.1;0;0;1;1.035;0;110;5;1.12;0.95
2331;1;20.98;3;0;0;1;1.035;0;110;5;1.12;0.95
2332;1;4.8;1;0;0;1;1.035;0;110;5;1.12;0.95
2333;1;5.3;1;0;0;1;1.035;0;110;5;1.12;0.95
2334;1;7.99;2.4;0;0;1;1.035;0;110;5;1.12;0.95
2335;1;6.5;3;0;0;1;1.035;0;110;5;1.12;0.95
2336;2;68.93;43;0;0;1;1.035;0;110;5;1.12;0.95
2337;1;6.5;2.5;0;0;1;1.035;0;110;5;1.12;0.95
2338;1;22.98;4.6;0;0;1;1.035;0;110;5;1.12;0.95
2339;2;34.97;6.5;0;0;1;1.035;0;110;5;1.12;0.95
2340;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2341;1;5.1;1.2;0;0;1;1.035;0;110;5;1.12;0.95
2342;1;15.49;5.2;0;0;1;1.035;0;110;5;1.12;0.95
2343;1;23.58;7.1;0;0;1;1.035;0;110;5;1.12;0.95
2344;1;12.09;0;0;0;1;1.035;0;110;5;1.12;0.95
2345;1;17.49;4.9;0;0;1;1.035;0;110;5;1.12;0.95
2346;1;9.99;2.7;0;0;1;1.035;0;110;5;1.12;0.95
2347;1;18.19;5.3;0;0;1;1.035;0;110;5;1.12;0.95
2348;1;12.49;3.8;0;0;1;1.035;0;110;5;1.12;0.95
2349;1;8.29;3.9;0;0;1;1.035;0;110;5;1.12;0.95
2350;1;11.99;1;0;0;1;1.035;0;110;5;1.12;0.95
2351;1;8.79;0;0;0;1;1.035;0;110;5;1.12;0.95
2352;1;18.49;6.2;0;0;1;1.035;0;110;5;1.12;0.95
2353;1;21.98;4.6;0;0;1;1.035;0;110;5;1.12;0.95
2354;1;19.59;4.4;0;0;1;1.035;0;110;5;1.12;0.95
2355;1;8.99;0.3;0;0;1;1.035;0;110;5;1.12;0.95
2356;1;19.19;4.3;0;0;1;1.035;0;110;5;1.12;0.95
2357;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2358;1;4.1;2;0;0;1;1.035;0;110;5;1.12;0.95
2359;1;12.49;4.5;0;0;1;1.035;0;110;5;1.12;0.95
2360;1;22.78;7.9;0;0;1;1.035;0;110;5;1.12;0.95
2361;2;18.59;5.7;0;0;1;1.035;0;110;5;1.12;0.95
2362;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2363;1;23.38;5.9;0;0;1;1.035;0;110;5;1.12;0.95
2364;1;6.5;0.5;0;0;1;1.035;0;110;5;1.12;0.95
2365;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2366;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2367;1;0;0;0;0;1;1.035;0;110;5;1.12;0.95
2368;1;32.98;6;0;0;1;1.035;0;110;5;1.12;0.95
2369;1;2;1;0;0;1;1.035;0;110;5;1.12;0.95
2370;1;11.49;2.7;0;0;1;1.035;0;110;5;1.12;0.95
2371;1;12.99;3.3;0;0;1;1.035;0;110;5;1.12;0.95
