fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
1369;1601;0.02893;0.09008;0.01002;114;114;114;0;0;1;-30;30
1371;1370;0;0.00083;2.00E-05;90;90;90;0;0;1;-30;30
1552;1371;0.00661;0.01074;0.00114;90;90;90;0;0;1;-30;30
1524;1373;0.01901;0.05289;0.00552;120;120;120;0;0;1;-30;30
1376;1375;0;0.0001;0;438;438;438;0;0;1;-30;30
1445;1375;0.00496;0.01488;0.00167;114;114;114;0;0;1;-30;30
1376;1392;0.00083;0.00331;0.00039;114;114;114;0;0;1;-30;30
1376;1538;0.01818;0.05702;0.00646;114;114;114;0;0;1;-30;30
1377;1378;0.00248;0.00579;0.00128;90;90;90;0;0;1;-30;30
1540;1378;0.00496;0.01405;0.00162;140;140;140;0;0;1;-30;30
1388;1379;0.00331;0.00992;0.00114;114;114;114;0;0;1;-30;30
1381;1512;0.00248;0.00826;0.00094;140;140;140;0;0;1;-30;30
1383;1382;0;0.0001;0;438;438;438;0;0;1;-30;30
1383;1482;0.01488;0.0438;0.0052;114;114;114;0;0;1;-30;30
1576;1383;0.04793;0.11983;0.01324;120;120;120;0;0;1;-30;30
1384;1565;0.0124;0.03223;0.00353;120;120;120;0;0;1;-30;30
1426;1386;0.01488;0.03223;0.00499;120;120;120;0;0;1;-30;30
1552;1388;0.02397;0.07769;0.00799;114;114;114;0;0;1;-30;30
1537;1389;0.01157;0.03636;0.00426;114;114;114;0;0;1;-30;30
1391;1392;0.00165;0.00331;0.00044;140;140;140;0;0;1;-30;30
1394;1393;0;0.0001;0;438;438;438;0;0;1;-30;30
1502;1394;0.03967;0.13388;0.0129;85;85;85;0;0;1;-30;30
1395;1397;0.00083;0.00165;0.00022;140;140;140;0;0;1;-30;30
1443;1397;0.00826;0.05207;0.00537;140;140;140;0;0;1;-30;30
1416;1398;0.00248;0.00826;0.00092;140;140;140;0;0;1;-30;30
1398;1544;0.00413;0.01405;0.00152;140;140;140;0;0;1;-30;30
1465;1399;0.00744;0.02397;0.0023;89;89;89;0;0;1;-30;30
1584;1399;0.00826;0.02645;0.00264;140;140;140;0;0;1;-30;30
1400;1401;0.00248;0.00661;0.00075;114;114;114;0;0;1;-30;30
1539;1404;0.00248;0.00744;0.00077;120;120;120;0;0;1;-30;30
1540;1405;0.00248;0.00744;0.00077;120;120;120;0;0;1;-30;30
1406;1407;0.00165;0.00331;0.00036;19;19;19;0;0;1;-30;30
1581;1407;0.10165;0.20083;0.01742;90;90;90;0;0;1;-30;30
1411;1408;0.00331;0.01074;0.00123;140;140;140;0;0;1;-30;30
1410;1601;0.01983;0.0314;0.00511;90;90;90;0;0;1;-30;30
1412;1413;0.00248;0.00744;0.00087;140;140;140;0;0;1;-30;30
1413;1556;0.0157;0.04793;0.00571;140;140;140;0;0;1;-30;30
1430;1414;0.0157;0.04793;0.00566;85;85;85;0;0;1;-30;30
1415;1453;0.00992;0.03223;0.00346;114;114;114;0;0;1;-30;30
1537;1415;0.01736;0.0562;0.00598;140;140;140;0;0;1;-30;30
1416;1440;0.01736;0.05537;0.00518;120;120;120;0;0;1;-30;30
1514;1416;0.00909;0.02727;0.00317;140;140;140;0;0;1;-30;30
1551;1416;0.00413;0.01322;0.00155;140;140;140;0;0;1;-30;30
1417;1548;0.01736;0.05207;0.00503;85;85;85;0;0;1;-30;30
1550;1418;0.00413;0.01322;0.00155;140;140;140;0;0;1;-30;30
1422;1421;0;0.0001;0;438;438;438;0;0;1;-30;30
1421;1423;0.0124;0.03802;0.00448;140;140;140;0;0;1;-30;30
1423;1463;0.00744;0.02066;0.00213;120;120;120;0;0;1;-30;30
1445;1424;0.00331;0.01157;0.00109;140;140;140;0;0;1;-30;30
1489;1426;0.04545;0.23719;0.02485;114;114;114;0;0;1;-30;30
1431;1427;0.00083;0.00661;0.00075;152;152;152;0;0;1;-30;30
1432;1427;0.00083;0.00413;0.00058;152;152;152;0;0;1;-30;30
1595;1430;0.00826;0.02645;0.0031;114;114;114;0;0;1;-30;30
1432;1431;0;0.0001;0;438;438;438;0;0;1;-30;30
1489;1431;0.04545;0.23388;0.02439;114;114;114;0;0;1;-30;30
1576;1433;0.00165;0.00331;0.00036;57;57;57;0;0;1;-30;30
1577;1434;0.00083;0.00331;0.00039;57;57;57;0;0;1;-30;30
1475;1435;0.02645;0.03388;0.0062;90;90;90;0;0;1;-30;30
1435;1518;0.00826;0.02479;0.00295;90;90;90;0;0;1;-30;30
1439;1437;0.0124;0.0157;0.00302;90;90;90;0;0;1;-30;30
1440;1438;0.01322;0.0157;0.00305;90;90;90;0;0;1;-30;30
1513;1439;0.0157;0.04628;0.00445;120;120;120;0;0;1;-30;30
1441;1443;0.00248;0.00744;0.00073;114;114;114;0;0;1;-30;30
1539;1442;0.00248;0.00744;0.00085;140;140;140;0;0;1;-30;30
1540;1443;0.00744;0.02397;0.00271;114;114;114;0;0;1;-30;30
1448;1446;0.00496;0.00826;0.00092;90;90;90;0;0;1;-30;30
1449;1447;0.00496;0.00826;0.0009;90;90;90;0;0;1;-30;30
1455;1504;0.00248;0.01488;0.00174;232;232;232;0;0;1;-30;30
1456;1504;0.00248;0.01488;0.00174;232;232;232;0;0;1;-30;30
1457;1459;0;0.00083;5.00E-05;140;140;140;0;0;1;-30;30
1460;1458;0.00165;0.00579;0.00053;140;140;140;0;0;1;-30;30
1533;1461;0.02066;0.06529;0.0069;114;114;114;0;0;1;-30;30
1600;1461;0.00909;0.01488;0.00162;90;90;90;0;0;1;-30;30
1466;1482;0.00413;0.01322;0.0015;114;114;114;0;0;1;-30;30
1470;1469;0;0.0001;0;438;438;438;0;0;1;-30;30
1469;1515;0.03719;0.11983;0.01268;114;114;114;0;0;1;-30;30
1469;1554;0.00744;0.01157;0.00126;90;90;90;0;0;1;-30;30
1470;1555;0.00744;0.01157;0.00123;90;90;90;0;0;1;-30;30
1477;1574;0.04132;0.05372;0.00987;90;90;90;0;0;1;-30;30
1503;1483;0.01074;0.02893;0.00334;120;120;120;0;0;1;-30;30
1502;1484;0.00992;0.03058;0.00356;140;140;140;0;0;1;-30;30
1549;1486;0.00083;0.00331;0.00044;120;120;120;0;0;1;-30;30
1492;1487;0.00331;0.01074;0.00114;140;140;140;0;0;1;-30;30
1491;1490;0;0.0001;0;438;438;438;0;0;1;-30;30
1493;1494;0.00165;0.00579;0.00053;140;140;140;0;0;1;-30;30
1537;1494;0.01074;0.03388;0.00353;140;140;140;0;0;1;-30;30
1496;1498;0.00413;0.00579;0.00077;75;75;75;0;0;1;-30;30
1497;1499;0.00413;0.00579;0.0007;75;75;75;0;0;1;-30;30
1526;1498;0.01157;0.02975;0.00327;120;120;120;0;0;1;-30;30
1503;1502;0;0.0001;0;438;438;438;0;0;1;-30;30
1515;1502;0.01157;0.03802;0.00409;140;140;140;0;0;1;-30;30
1534;1504;0.01157;0.03223;0.00327;120;120;120;0;0;1;-30;30
1542;1505;0.00413;0.0124;0.00121;140;140;140;0;0;1;-30;30
1505;1557;0.00909;0.0314;0.00278;120;120;120;0;0;1;-30;30
1508;1506;0.00413;0.01322;0.0014;114;114;114;0;0;1;-30;30
1517;1506;0.00413;0.00992;0.00203;140;140;140;0;0;1;-30;30
1517;1507;0.00992;0.03058;0.00324;114;114;114;0;0;1;-30;30
1509;1511;0.00083;0.00165;0.00019;140;140;140;0;0;1;-30;30
1517;1584;0.00826;0.02645;0.00273;140;140;140;0;0;1;-30;30
1541;1518;0.01405;0.04628;0.00486;114;114;114;0;0;1;-30;30
1519;1520;0.00661;0.00826;0.0016;90;90;90;0;0;1;-30;30
1521;1522;0;0.00083;2.00E-05;90;90;90;0;0;1;-30;30
1529;1531;0.00083;0.00124;0.00017;114;114;114;0;0;1;-30;30
1530;1532;0.00083;0.00248;0.00024;114;114;114;0;0;1;-30;30
1583;1540;0.00496;0.0124;0.00145;120;120;120;0;0;1;-30;30
1548;1547;0.00083;0.00331;0.00029;28;28;28;0;0;1;-30;30
1548;1579;0.01901;0.05289;0.00511;120;120;120;0;0;1;-30;30
1578;1560;0.00579;0.02066;0.00208;140;140;140;0;0;1;-30;30
1592;1560;0;0.00083;5.00E-05;140;140;140;0;0;1;-30;30
1563;1564;0.00083;0.00165;0.00017;90;90;90;0;0;1;-30;30
1565;1573;0.00579;0.01736;0.00196;140;140;140;0;0;1;-30;30
1567;1569;0;0.00083;2.00E-05;114;114;114;0;0;1;-30;30
1568;1570;0;0.00083;2.00E-05;140;140;140;0;0;1;-30;30
1581;1580;0;0.0001;0;438;438;438;0;0;1;-30;30
1586;1582;0.00165;0.00496;0.00053;140;140;140;0;0;1;-30;30
1588;1589;0.00331;0.00992;0.00094;140;140;140;0;0;1;-30;30
1590;1592;0.00413;0.01405;0.00162;140;140;140;0;0;1;-30;30
1729;1602;0.01471;0.03736;0.00382;120;120;120;0;0;1;-30;30
2001;1602;0.00504;0.01413;0.00145;120;120;120;0;0;1;-30;30
1605;1603;0.01351;0.02349;0.00224;68;68;68;0;0;1;-30;30
1759;1603;0.03198;0.08107;0.00828;120;120;120;0;0;1;-30;30
2103;1603;0.00129;0.00374;0.00038;120;120;120;0;0;1;-30;30
1604;1605;0.00276;0.00483;0.00046;68;68;68;0;0;1;-30;30
1606;1673;0.00499;0.01691;0.00147;137;137;137;0;0;1;-30;30
2095;1606;0.0061;0.02065;0.00204;137;137;137;0;0;1;-30;30
1809;1607;0.02676;0.07689;0.00772;120;120;120;0;0;1;-30;30
2226;1607;0.03926;0.10744;0.01108;120;120;120;0;0;1;-30;30
1687;1608;0.02157;0.04835;0.00487;90;90;90;0;0;1;-30;30
1826;1608;0.01165;0.02074;0.00212;90;90;90;0;0;1;-30;30
1700;1609;0.03507;0.11878;0.01176;137;137;137;0;0;1;-30;30
1823;1609;0.04107;0.13909;0.01377;137;137;137;0;0;1;-30;30
2087;1609;0.01769;0.05744;0.00596;137;137;137;0;0;1;-30;30
1611;1610;0;0.0001;0;438;438;438;0;0;1;-30;30
1623;1610;0.00661;0.01983;0.0023;90;90;90;0;0;1;-30;30
1987;1610;0.01762;0.04135;0.00402;90;90;90;0;0;1;-30;30
1641;1612;0.03793;0.0724;0.00708;90;90;90;0;0;1;-30;30
1662;1612;0.00347;0.00405;0.00162;90;90;90;0;0;1;-30;30
1613;1859;0.00577;0.01954;0.00193;137;137;137;0;0;1;-30;30
1921;1613;0.00228;0.00772;0.00076;137;137;137;0;0;1;-30;30
1656;1614;0.01165;0.03463;0.00356;90;90;90;0;0;1;-30;30
1867;1615;0.0376;0.0676;0.00651;90;90;90;0;0;1;-30;30
1848;1616;0.0138;0.02421;0.0023;90;90;90;0;0;1;-30;30
1616;2071;0.01877;0.03282;0.00313;90;90;90;0;0;1;-30;30
1618;1617;0;0.0001;0;438;438;438;0;0;1;-30;30
1840;1617;0.04902;0.12753;0.01292;120;120;120;0;0;1;-30;30
2031;1617;0.00945;0.02846;0.0028;90;90;90;0;0;1;-30;30
1619;1618;0.0065;0.02202;0.00218;120;120;120;0;0;1;-30;30
1651;1618;0.04283;0.09787;0.00953;90;90;90;0;0;1;-30;30
1984;1618;0.02486;0.04348;0.00415;137;137;137;0;0;1;-30;30
1777;1619;0.01074;0.03471;0.00356;114;114;114;0;0;1;-30;30
1839;1619;0.05489;0.14743;0.01489;120;120;120;0;0;1;-30;30
2030;1619;0.00451;0.01529;0.00151;137;137;137;0;0;1;-30;30
1621;1620;0;0.0001;0;438;438;438;0;0;1;-30;30
1897;1620;0.00661;0.00992;0.00106;68;68;68;0;0;1;-30;30
1620;2059;0.00405;0.01306;0.00136;120;120;120;0;0;1;-30;30
1622;1894;0.00372;0.01248;0.00116;120;120;120;0;0;1;-30;30
1622;2076;0.00617;0.01736;0.00174;120;120;120;0;0;1;-30;30
1830;1623;0.03223;0.05537;0.00307;90;90;90;0;0;1;-30;30
1832;1623;0.01157;0.0281;0.00286;120;120;120;0;0;1;-30;30
2383;1623;0.05787;0.10132;0.00967;90;90;90;0;0;1;-30;30
1734;1624;0.01753;0.05936;0.00588;137;137;137;0;0;1;-30;30
1889;1624;0.02479;0.04298;0.00423;90;90;90;0;0;1;-30;30
1624;1898;0.01135;0.03509;0.00346;90;90;90;0;0;1;-30;30
2383;1624;0.05787;0.10132;0.00967;90;90;90;0;0;1;-30;30
1820;1625;0.02213;0.07514;0.00742;91;91;91;0;0;1;-30;30
1940;1625;0.04678;0.05793;0.00462;91;91;91;0;0;1;-30;30
1626;2113;0.01499;0.03154;0.0031;90;90;90;0;0;1;-30;30
1627;2087;0.05234;0.09155;0.00873;68;68;68;0;0;1;-30;30
2107;1628;0.00744;0.02397;0.00244;120;120;120;0;0;1;-30;30
2112;1628;0.00661;0.00909;0.00116;120;120;120;0;0;1;-30;30
1659;1629;0.01711;0.05562;0.0048;137;137;137;0;0;1;-30;30
1823;1629;0.02099;0.06934;0.00699;137;137;137;0;0;1;-30;30
1840;1630;0.02727;0.0686;0.00666;120;120;120;0;0;1;-30;30
1631;1647;0.03669;0.09165;0.0094;120;120;120;0;0;1;-30;30
1632;1664;9.00E-05;0.00069;7.00E-05;137;137;137;0;0;1;-30;30
1693;1632;0.00555;0.01818;0.00186;137;137;137;0;0;1;-30;30
1633;1874;0.01452;0.04917;0.00487;90;90;90;0;0;1;-30;30
1633;1906;0.02276;0.0771;0.00763;137;137;137;0;0;1;-30;30
1860;1634;0.0295;0.05017;0.00484;90;90;90;0;0;1;-30;30
1634;2113;0.02711;0.04612;0.00445;90;90;90;0;0;1;-30;30
1636;1635;0;0.0001;0;438;438;438;0;0;1;-30;30
1743;1635;0.03793;0.06612;0.00641;90;90;90;0;0;1;-30;30
1810;1635;0.01405;0.04463;0.00484;120;120;120;0;0;1;-30;30
1748;1637;0.02893;0.04711;0.00527;90;90;90;0;0;1;-30;30
1871;1637;0.0338;0.05537;0.00595;66;66;66;0;0;1;-30;30
1932;1637;0.0157;0.04793;0.00515;137;137;137;0;0;1;-30;30
2045;1637;0.00413;0.00661;0.00073;90;90;90;0;0;1;-30;30
1990;1638;0.01198;0.04056;0.00401;137;137;137;0;0;1;-30;30
2044;1638;0.00413;0.00661;0.00073;90;90;90;0;0;1;-30;30
2070;1638;0.01438;0.02405;0.00249;90;90;90;0;0;1;-30;30
1735;1639;0.02967;0.07661;0.00777;120;120;120;0;0;1;-30;30
1639;2103;0.02833;0.07349;0.00745;120;120;120;0;0;1;-30;30
1903;1640;0.01165;0.03957;0.00392;91;91;91;0;0;1;-30;30
2015;1640;0.02992;0.10136;0.01003;137;137;137;0;0;1;-30;30
2020;1641;0.02182;0.07107;0.00737;137;137;137;0;0;1;-30;30
1649;1642;0.03322;0.05661;0.00545;120;120;120;0;0;1;-30;30
1692;1642;0.01214;0.04112;0.00407;137;137;137;0;0;1;-30;30
1846;1643;0.05033;0.13388;0.01203;90;90;90;0;0;1;-30;30
2024;1643;0.02851;0.09843;0.00896;137;137;137;0;0;1;-30;30
1761;1644;0.04537;0.07694;0.00779;90;90;90;0;0;1;-30;30
1971;1644;0.02248;0.0386;0.00382;90;90;90;0;0;1;-30;30
1645;1650;0.06463;0.10992;0.01059;137;137;137;0;0;1;-30;30
1776;1645;0.02439;0.06359;0.01204;137;137;137;0;0;1;-30;30
1655;1646;0.00537;0.01512;0.00153;120;120;120;0;0;1;-30;30
1674;1646;0.00074;0.00231;0.00024;137;137;137;0;0;1;-30;30
1648;1647;0;0.0001;0;438;438;438;0;0;1;-30;30
1731;1647;0.00592;0.01857;0.00199;90;90;90;0;0;1;-30;30
1767;1647;0.02719;0.04917;0.00478;90;90;90;0;0;1;-30;30
1886;1647;0.0129;0.02274;0.0022;90;90;90;0;0;1;-30;30
1887;1647;0.01204;0.02472;0.00244;90;90;90;0;0;1;-30;30
2027;1647;0.00157;0.00512;0.00053;120;120;120;0;0;1;-30;30
2028;1647;0.00153;0.00493;0.0005;120;120;120;0;0;1;-30;30
1752;1649;0.0157;0.04959;0.00511;120;120;120;0;0;1;-30;30
1884;1649;0.03719;0.11901;0.0122;114;114;114;0;0;1;-30;30
1948;1649;0.06583;0.22298;0.02208;137;137;137;0;0;1;-30;30
1956;1649;0.00413;0.0314;0.003;137;137;137;0;0;1;-30;30
1930;1650;0.00447;0.01463;0.00151;120;120;120;0;0;1;-30;30
1931;1650;0.02066;0.06612;0.00678;120;120;120;0;0;1;-30;30
2068;1650;0.0207;0.07012;0.00694;137;137;137;0;0;1;-30;30
1650;2077;0.00687;0.02326;0.0023;120;120;120;0;0;1;-30;30
1916;1651;0.01319;0.04467;0.00442;137;137;137;0;0;1;-30;30
1663;1652;0.02174;0.05;0.00501;90;90;90;0;0;1;-30;30
1804;1652;0.03471;0.06744;0.00663;90;90;90;0;0;1;-30;30
1918;1653;0.00165;0.00537;0.00055;137;137;137;0;0;1;-30;30
2018;1653;0.00182;0.00595;0.00063;137;137;137;0;0;1;-30;30
1669;1654;0.04421;0.11367;0.01112;91;91;91;0;0;1;-30;30
1950;1654;0.02228;0.07545;0.00747;91;91;91;0;0;1;-30;30
1901;1655;0.00686;0.02198;0.00228;137;137;137;0;0;1;-30;30
1673;1656;0.00603;0.01785;0.00183;91;91;91;0;0;1;-30;30
1917;1656;0.02204;0.07467;0.00739;91;91;91;0;0;1;-30;30
1657;2002;0.0157;0.05157;0.00528;137;137;137;0;0;1;-30;30
2106;1657;0.01031;0.01797;0.00171;90;90;90;0;0;1;-30;30
1693;1658;0.02058;0.0676;0.00569;137;137;137;0;0;1;-30;30
1845;1658;0.01983;0.05504;0.00595;76;76;76;0;0;1;-30;30
1913;1658;0.00926;0.0186;0.00181;90;90;90;0;0;1;-30;30
1658;2078;0.00375;0.01025;0.00103;76;76;76;0;0;1;-30;30
1985;1659;0.02521;0.08264;0.00847;137;137;137;0;0;1;-30;30
1737;1660;0.00161;0.00529;0.00054;137;137;137;0;0;1;-30;30
1805;1660;0.00302;0.01;0.00102;137;137;137;0;0;1;-30;30
1667;1661;0.05636;0.10521;0.01021;90;90;90;0;0;1;-30;30
1804;1661;0.04669;0.09545;0.00939;90;90;90;0;0;1;-30;30
1788;1662;0.03397;0.05942;0.00567;90;90;90;0;0;1;-30;30
1826;1662;0.0676;0.11446;0.01106;90;90;90;0;0;1;-30;30
1992;1663;0.04463;0.09421;0.00963;76;76;76;0;0;1;-30;30
1665;1664;0;0.0001;0;438;438;438;0;0;1;-30;30
1664;1775;0.00064;0.00483;0.00047;137;137;137;0;0;1;-30;30
2020;1664;0.01289;0.04198;0.00436;137;137;137;0;0;1;-30;30
1667;1666;0.01835;0.06256;0.00605;137;137;137;0;0;1;-30;30
1983;1666;0.02521;0.08182;0.00917;137;137;137;0;0;1;-30;30
2038;1667;0.04116;0.10446;0.01043;120;120;120;0;0;1;-30;30
1668;1743;0.03853;0.06806;0.0065;90;90;90;0;0;1;-30;30
1797;1668;0.02515;0.0455;0.00437;120;120;120;0;0;1;-30;30
1670;1669;0;0.0001;0;438;438;438;0;0;1;-30;30
1700;1669;0.05702;0.11331;0.01091;90;90;90;0;0;1;-30;30
1758;1669;0.01033;0.01802;0.00172;90;90;90;0;0;1;-30;30
1671;2060;0.00744;0.01917;0.00197;120;120;120;0;0;1;-30;30
2059;1672;0.00182;0.00463;0.00047;120;120;120;0;0;1;-30;30
1851;1673;0.00292;0.00988;0.00098;120;120;120;0;0;1;-30;30
1986;1673;0.01126;0.03814;0.00378;91;91;91;0;0;1;-30;30
1854;1674;0.00281;0.00909;0.00094;137;137;137;0;0;1;-30;30
1893;1674;0.00259;0.00876;0.00087;137;137;137;0;0;1;-30;30
1918;1674;0.00519;0.01413;0.00143;120;120;120;0;0;1;-30;30
1684;1675;0.01393;0.04721;0.00467;91;91;91;0;0;1;-30;30
1675;1917;0.01214;0.04112;0.00407;91;91;91;0;0;1;-30;30
1864;1676;0.04152;0.07429;0.0071;90;90;90;0;0;1;-30;30
1945;1676;0.05017;0.08774;0.00837;90;90;90;0;0;1;-30;30
1907;1677;0.00731;0.01279;0.00122;90;90;90;0;0;1;-30;30
1926;1678;0.02035;0.03558;0.0034;90;90;90;0;0;1;-30;30
1757;1679;0.06926;0.12157;0.01174;90;90;90;0;0;1;-30;30
1998;1679;0.01818;0.05884;0.00612;137;137;137;0;0;1;-30;30
1681;1680;0;0.0001;0;438;438;438;0;0;1;-30;30
1921;1680;0.02689;0.05343;0.00384;90;90;90;0;0;1;-30;30
1960;1680;0.00628;0.01058;0.00108;90;90;90;0;0;1;-30;30
1997;1680;0.0096;0.02474;0.00251;120;120;120;0;0;1;-30;30
2012;1680;0.01093;0.037;0.00366;137;137;137;0;0;1;-30;30
1834;1681;0.00843;0.02298;0.00232;90;90;90;0;0;1;-30;30
1859;1681;0.0078;0.02641;0.00262;137;137;137;0;0;1;-30;30
1904;1681;0.01144;0.03023;0.00306;120;120;120;0;0;1;-30;30
2096;1681;0.01777;0.03157;0.00301;90;90;90;0;0;1;-30;30
1683;1682;0.00688;0.02328;0.0023;137;137;137;0;0;1;-30;30
2029;1682;0.01445;0.04894;0.00484;137;137;137;0;0;1;-30;30
1684;1683;0;0.0001;0;438;438;438;0;0;1;-30;30
2015;1684;0.04207;0.14132;0.01394;137;137;137;0;0;1;-30;30
2069;1685;0.04843;0.07405;0.00689;90;90;90;0;0;1;-30;30
1697;1686;0.0104;0.03704;0.00282;90;90;90;0;0;1;-30;30
1720;1686;0.0014;0.00463;0.00046;91;91;91;0;0;1;-30;30
1827;1686;0.02612;0.04421;0.00441;90;90;90;0;0;1;-30;30
1962;1686;0.02736;0.09182;0.00907;90;90;90;0;0;1;-30;30
1702;1687;0.00415;0.00726;0.00069;90;90;90;0;0;1;-30;30
1983;1687;0.02719;0.08793;0.0091;137;137;137;0;0;1;-30;30
1835;1688;0.06537;0.11488;0.01096;90;90;90;0;0;1;-30;30
2086;1688;0.03983;0.06967;0.00666;90;90;90;0;0;1;-30;30
1689;1702;0.00652;0.0114;0.00109;90;90;90;0;0;1;-30;30
1689;2062;0.00711;0.01244;0.00119;90;90;90;0;0;1;-30;30
1690;1878;0.02737;0.09213;0.00912;137;137;137;0;0;1;-30;30
1879;1690;0.01729;0.05855;0.0058;137;137;137;0;0;1;-30;30
1861;1691;0.0414;0.08355;0.00786;90;90;90;0;0;1;-30;30
1874;1691;0.01;0.03479;0.00317;137;137;137;0;0;1;-30;30
1695;1694;0;0.0001;0;438;438;438;0;0;1;-30;30
1832;1694;0.01405;0.04463;0.0046;120;120;120;0;0;1;-30;30
1963;1694;0.0281;0.08926;0.00924;114;114;114;0;0;1;-30;30
1696;1697;0.00375;0.00656;0.00063;90;90;90;0;0;1;-30;30
1698;1814;0.03771;0.12774;0.01265;137;137;137;0;0;1;-30;30
1793;1699;0.05149;0.17438;0.01725;137;137;137;0;0;1;-30;30
1912;1701;0.01289;0.03372;0.00333;120;120;120;0;0;1;-30;30
1922;1701;0.00661;0.01826;0.00194;120;120;120;0;0;1;-30;30
1788;1703;0.02967;0.04926;0.00486;90;90;90;0;0;1;-30;30
1951;1703;0.03149;0.05215;0.00515;90;90;90;0;0;1;-30;30
1956;1704;0.02893;0.08843;0.00973;120;120;120;0;0;1;-30;30
2112;1704;0.04298;0.10248;0.0105;90;90;90;0;0;1;-30;30
1705;1814;0.06808;0.1244;0.01294;90;90;90;0;0;1;-30;30
1974;1705;0.0043;0.01028;0.00143;90;90;90;0;0;1;-30;30
1706;2112;0.00245;0.00833;0.00083;114;114;114;0;0;1;-30;30
1707;2113;0.00245;0.00833;0.00083;114;114;114;0;0;1;-30;30
2113;1708;0.00496;0.01488;0.00167;120;120;120;0;0;1;-30;30
2046;1709;0.05893;0.12397;0.01197;90;90;90;0;0;1;-30;30
2112;1709;0.00496;0.01488;0.00167;120;120;120;0;0;1;-30;30
1710;1884;0.00435;0.0076;0.00072;68;68;68;0;0;1;-30;30
1711;1885;0.00435;0.0076;0.00072;68;68;68;0;0;1;-30;30
1713;1712;0;0.0001;0;438;438;438;0;0;1;-30;30
1760;1712;0.0005;0.00397;0.00056;274;274;274;0;0;1;-30;30
1762;1712;0.0005;0.00397;0.00056;160;160;160;0;0;1;-30;30
2017;1712;0.00099;0.00793;0.00077;171;171;171;0;0;1;-30;30
2056;1714;0.00083;0.00248;0.00027;90;90;90;0;0;1;-30;30
1748;1715;0.01157;0.01983;0.00194;90;90;90;0;0;1;-30;30
1715;2022;0.00794;0.01591;0.00153;90;90;90;0;0;1;-30;30
1739;1716;0.02901;0.05165;0.00489;90;90;90;0;0;1;-30;30
1847;1716;0.01661;0.0295;0.00288;90;90;90;0;0;1;-30;30
1718;1717;0;0.0001;0;438;438;438;0;0;1;-30;30
1717;1954;0.0166;0.05623;0.00557;9;9;9;0;0;1;-30;30
1717;1967;0.00826;0.01653;0.00194;120;120;120;0;0;1;-30;30
1717;2108;0.01676;0.05678;0.00562;114;114;114;0;0;1;-30;30
2085;1719;0.01132;0.03744;0.0037;137;137;137;0;0;1;-30;30
2087;1719;0.01157;0.03942;0.0039;137;137;137;0;0;1;-30;30
2071;1720;0.05945;0.10398;0.00992;90;90;90;0;0;1;-30;30
1871;1721;0.0157;0.04628;0.00501;68;68;68;0;0;1;-30;30
1722;1844;0.00752;0.01256;0.0013;57;57;57;0;0;1;-30;30
1731;1723;0.00579;0.01322;0.00138;90;90;90;0;0;1;-30;30
1838;1723;0.02893;0.05124;0.00469;90;90;90;0;0;1;-30;30
1795;1724;0.00405;0.01331;0.00138;137;137;137;0;0;1;-30;30
1906;1724;0.00574;0.01944;0.00192;137;137;137;0;0;1;-30;30
1725;1882;0.01364;0.0238;0.00227;68;68;68;0;0;1;-30;30
1727;1726;0.0038;0.01215;0.00123;137;137;137;0;0;1;-30;30
1756;1726;0.01529;0.04967;0.00518;91;91;91;0;0;1;-30;30
1766;1726;0.02843;0.05207;0.00498;90;90;90;0;0;1;-30;30
1825;1727;0.02017;0.04959;0.00508;120;120;120;0;0;1;-30;30
1870;1728;0.01711;0.05769;0.00567;137;137;137;0;0;1;-30;30
2104;1728;0.01455;0.05314;0.00523;137;137;137;0;0;1;-30;30
1787;1729;0.02504;0.06364;0.00724;120;120;120;0;0;1;-30;30
1884;1730;0.04628;0.07686;0.00755;76;76;76;0;0;1;-30;30
1981;1730;0.05124;0.08182;0.00949;90;90;90;0;0;1;-30;30
2027;1732;0.00661;0.0157;0.00165;120;120;120;0;0;1;-30;30
1735;1733;0.00504;0.01421;0.0015;120;120;120;0;0;1;-30;30
1737;1733;0.01645;0.04298;0.00443;120;120;120;0;0;1;-30;30
1767;1734;0.01893;0.0595;0.00656;120;120;120;0;0;1;-30;30
1808;1734;0.009;0.03048;0.00302;68;68;68;0;0;1;-30;30
1830;1734;0.01405;0.02314;0.00232;90;90;90;0;0;1;-30;30
2065;1736;0.00702;0.01752;0.00078;90;90;90;0;0;1;-30;30
1993;1737;0.0176;0.05694;0.00575;137;137;137;0;0;1;-30;30
1738;1883;0.00868;0.01512;0.00145;68;68;68;0;0;1;-30;30
1959;1739;0.04645;0.08174;0.00801;90;90;90;0;0;1;-30;30
1969;1739;0.01848;0.03232;0.00308;90;90;90;0;0;1;-30;30
1740;2064;0.02042;0.03616;0.00345;137;137;137;0;0;1;-30;30
1741;1882;0.02826;0.04942;0.00471;90;90;90;0;0;1;-30;30
1743;1742;0;0.0001;0;438;438;438;0;0;1;-30;30
1963;1742;0.02479;0.03471;0.00419;90;90;90;0;0;1;-30;30
1901;1744;0.01413;0.04628;0.00475;137;137;137;0;0;1;-30;30
1906;1744;0.01612;0.05405;0.00532;137;137;137;0;0;1;-30;30
1999;1744;0.01372;0.04446;0.0046;91;91;91;0;0;1;-30;30
2043;1745;0.02983;0.05463;0.00552;90;90;90;0;0;1;-30;30
